formula,mpid,spacegroup.symbol,nature of band gap,structure,mean absolute deviation in relative bond length,max relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,avg_dev neighbor distance variation,composition,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,range Number,range AtomicRadius,range Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons
NdCrO3,mp-19269,Pnma,1,"Full Formula (Nd4 Cr4 O12)
Reduced Formula: NdCrO3
abc   :   5.478750   5.624009   7.820716
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Nd    0.513221  0.551193  0.25         0.011
  1  Nd    0.986779  0.051193  0.25         0.01
  2  Nd    0.486779  0.448807  0.75         0.011
  3  Nd    0.013221  0.948807  0.75         0.01
  4  Cr    0         0.5       0            2.91
  5  Cr    0.5       0         0.5          2.909
  6  Cr    0         0.5       0.5          2.91
  7  Cr    0.5       0         0            2.909
  8  O     0.408688  0.973728  0.25        -0.003
  9  O     0.091312  0.473728  0.25        -0.004
 10  O     0.591312  0.026272  0.75        -0.003
 11  O     0.908688  0.526272  0.75        -0.004
 12  O     0.792794  0.792197  0.048761    -0.002
 13  O     0.707206  0.292197  0.451239     0
 14  O     0.207206  0.207803  0.548761    -0.002
 15  O     0.292794  0.707803  0.951239     0
 16  O     0.207206  0.207803  0.951239    -0.002
 17  O     0.292794  0.707803  0.548761     0
 18  O     0.792794  0.792197  0.451239    -0.002
 19  O     0.707206  0.292197  0.048761     0",0.069889036,1.051116779,0.005497019,0.150134362,0.045393281,Nd1 Cr1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.84726,11.4,52,1.25,2.3,1.8,2.4,1,0.8,0.3
PbCO3,mp-19893,Pnma,1,"Full Formula (Pb4 C4 O12)
Reduced Formula: PbCO3
abc   :   5.226037   6.282825   8.618726
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Pb    0.25      0.252202  0.417799        -0
  1  Pb    0.75      0.747798  0.582201        -0
  2  Pb    0.25      0.752202  0.082201        -0
  3  Pb    0.75      0.247798  0.917799        -0
  4  C     0.25      0.418482  0.756342         0
  5  C     0.75      0.581518  0.243658         0
  6  C     0.25      0.918482  0.743658         0
  7  C     0.75      0.081518  0.256342         0
  8  O     0.034444  0.914755  0.819381        -0
  9  O     0.534444  0.085245  0.180619        -0
 10  O     0.465556  0.414755  0.680619        -0
 11  O     0.965556  0.585245  0.319381        -0
 12  O     0.75      0.087443  0.407345         0
 13  O     0.25      0.912557  0.592655         0
 14  O     0.75      0.587443  0.092655         0
 15  O     0.25      0.412557  0.907345         0
 16  O     0.965556  0.085245  0.180619        -0
 17  O     0.465556  0.914755  0.819381        -0
 18  O     0.534444  0.585245  0.319381        -0
 19  O     0.034444  0.414755  0.680619        -0",0.132636995,1.096503232,0.015668879,0.351451227,0.074976961,Pb1 C1 O3,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.44178,15.2,76,1.2,1.11,2,3.2,2,2.8,0.2
NaSbO3,mp-20011,Fd-3m,0,"Full Formula (Na4 Sb4 O12)
Reduced Formula: NaSbO3
abc   :   7.343937   7.343937   7.343937
angles:  60.000000  60.000000  60.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0.125     0.625     0.625           -0
  1  Na    0.625     0.125     0.625           -0
  2  Na    0.625     0.625     0.125           -0
  3  Na    0.625     0.625     0.625           -0
  4  Sb    0.625     0.125     0.125            0
  5  Sb    0.125     0.625     0.125            0
  6  Sb    0.125     0.125     0.625            0
  7  Sb    0.125     0.125     0.125            0
  8  O     0.797075  0.797075  0.202925         0
  9  O     0.202925  0.202925  0.797075         0
 10  O     0.797075  0.202925  0.797075         0
 11  O     0.202925  0.797075  0.202925         0
 12  O     0.202925  0.797075  0.797075         0
 13  O     0.797075  0.202925  0.202925         0
 14  O     0.452925  0.452925  0.047075         0
 15  O     0.047075  0.047075  0.452925         0
 16  O     0.452925  0.047075  0.452925         0
 17  O     0.047075  0.452925  0.047075         0
 18  O     0.047075  0.452925  0.452925         0
 19  O     0.452925  0.047075  0.047075         0",0.079954486,1.156697474,1.11E-16,0.162201143,0.038062305,Na1 Sb1 O3,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.54959386,12.8,43,1.2,2.51,1.8,3,2,0,0.264705882
SmCoO3,mp-20016,Pnma,0,"Full Formula (Sm4 Co4 O12)
Reduced Formula: SmCoO3
abc   :   5.297039   5.476798   7.543253
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sm    0.514915  0.559113  0.25        -0
  1  Sm    0.985085  0.059113  0.25        -0
  2  Sm    0.485085  0.440887  0.75        -0
  3  Sm    0.014915  0.940887  0.75        -0
  4  Co    0.5       0         0            0.001
  5  Co    0         0.5       0.5          0.001
  6  Co    0.5       0         0.5          0.001
  7  Co    0         0.5       0            0.001
  8  O     0.41256   0.980512  0.25        -0
  9  O     0.08744   0.480512  0.25        -0
 10  O     0.58744   0.019488  0.75        -0
 11  O     0.91256   0.519488  0.75        -0
 12  O     0.796169  0.793249  0.045653    -0
 13  O     0.703831  0.293249  0.454347    -0
 14  O     0.203831  0.206751  0.545653    -0
 15  O     0.296169  0.706751  0.954347    -0
 16  O     0.203831  0.206751  0.954347    -0
 17  O     0.296169  0.706751  0.545653    -0
 18  O     0.796169  0.793249  0.454347    -0
 19  O     0.703831  0.293249  0.045653    -0",0.070405398,1.053110269,0.006828216,0.149121078,0.045153888,Sm1 Co1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.458279,12,54,1.25,2.27,2,2.4,1.4,1.2,0.285714286
PrCoO3,mp-20090,Pnma,0,"Full Formula (Pr4 Co4 O12)
Reduced Formula: PrCoO3
abc   :   5.485056   5.522605   7.721372
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Pr    0.010237  0.957502  0.75            -0
  1  Pr    0.489763  0.457502  0.75            -0
  2  Pr    0.510237  0.542498  0.25            -0
  3  Pr    0.989763  0.042498  0.25            -0
  4  Co    0.5       0         0.5              0
  5  Co    0         0.5       0                0
  6  Co    0         0.5       0.5             -0
  7  Co    0.5       0         0                0
  8  O     0.718167  0.282564  0.459434        -0
  9  O     0.781833  0.782564  0.040566        -0
 10  O     0.218167  0.217436  0.540566        -0
 11  O     0.281833  0.717436  0.959434        -0
 12  O     0.281833  0.717436  0.540566        -0
 13  O     0.218167  0.217436  0.959434        -0
 14  O     0.781833  0.782564  0.459434        -0
 15  O     0.718167  0.282564  0.040566        -0
 16  O     0.075829  0.488512  0.25             0
 17  O     0.424171  0.988512  0.25             0
 18  O     0.575829  0.011488  0.75             0
 19  O     0.924171  0.511488  0.75             0",0.075159877,1.073191251,0.00568727,0.138746522,0.042903741,Pr1 Co1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.567809,12,51,1.25,2.31,2,2.4,1.4,0.6,0.3125
SmFeO3,mp-20243,Pnma,1,"Full Formula (Sm4 Fe4 O12)
Reduced Formula: SmFeO3
abc   :   5.449086   5.680441   7.814822
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sm    0.515308  0.560496  0.25         0.009
  1  Sm    0.984692  0.060496  0.25         0.009
  2  Sm    0.484692  0.439504  0.75         0.009
  3  Sm    0.015308  0.939504  0.75         0.009
  4  Fe    0.5       0         0            4.36
  5  Fe    0         0.5       0.5          4.361
  6  Fe    0.5       0         0.5          4.36
  7  Fe    0         0.5       0            4.361
  8  O     0.39746   0.966301  0.25         0.174
  9  O     0.10254   0.466301  0.25         0.173
 10  O     0.60254   0.033699  0.75         0.174
 11  O     0.89746   0.533699  0.75         0.173
 12  O     0.80228   0.800978  0.053607     0.174
 13  O     0.69772   0.300978  0.446393     0.184
 14  O     0.19772   0.199022  0.553607     0.174
 15  O     0.30228   0.699022  0.946393     0.185
 16  O     0.19772   0.199022  0.946393     0.174
 17  O     0.30228   0.699022  0.553607     0.184
 18  O     0.80228   0.800978  0.446393     0.174
 19  O     0.69772   0.300978  0.053607     0.185",0.064901767,1.044307148,0.009108553,0.156792443,0.045822444,Sm1 Fe1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.84064,11.8,54,1.25,2.27,2,2.4,1.2,1.2,0.294117647
NdFeO3,mp-20407,Pnma,0,"Full Formula (Nd4 Fe4 O12)
Reduced Formula: NdFeO3
abc   :   5.500096   5.697121   7.863716
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Nd    0.01404   0.943367  0.75         0.013
  1  Nd    0.51404   0.556633  0.25         0.013
  2  Nd    0.48596   0.443367  0.75         0.013
  3  Nd    0.98596   0.056633  0.25         0.013
  4  Fe    0         0.5       0.5          3.283
  5  Fe    0.5       0         0.5          3.283
  6  Fe    0.5       0         0            3.28
  7  Fe    0         0.5       0            3.281
  8  O     0.70274   0.297112  0.449851    -0.104
  9  O     0.20274   0.202888  0.550149    -0.104
 10  O     0.79726   0.797112  0.050149    -0.102
 11  O     0.29726   0.702888  0.949851    -0.102
 12  O     0.29726   0.702888  0.550149    -0.104
 13  O     0.79726   0.797112  0.449851    -0.104
 14  O     0.20274   0.202888  0.949851    -0.102
 15  O     0.70274   0.297112  0.050149    -0.102
 16  O     0.094699  0.471347  0.25        -0.081
 17  O     0.594699  0.028653  0.75        -0.081
 18  O     0.405301  0.971347  0.25        -0.081
 19  O     0.905301  0.528653  0.75        -0.081",0.068011212,1.043534211,0.008899138,0.15327828,0.045242153,Nd1 Fe1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.61704,11.8,52,1.25,2.3,2,2.4,1.2,0.8,0.3125
SrPbO3,mp-20489,Pnma,0,"Full Formula (Sr4 Pb4 O12)
Reduced Formula: SrPbO3
abc   :   5.949291   6.109614   8.469878
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0.486774  0.05154   0.75             0
  1  Sr    0.986774  0.44846   0.25             0
  2  Sr    0.513226  0.94846   0.25             0
  3  Sr    0.013226  0.55154   0.75             0
  4  Pb    0         0         0.5              0
  5  Pb    0.5       0.5       0               -0
  6  Pb    0.5       0.5       0.5             -0
  7  Pb    0         0         0               -0
  8  O     0.602073  0.458386  0.75            -0
  9  O     0.30085   0.797487  0.946414        -0
 10  O     0.102073  0.041614  0.25            -0
 11  O     0.19915   0.297487  0.946414        -0
 12  O     0.30085   0.797487  0.553586        -0
 13  O     0.897927  0.958386  0.75            -0
 14  O     0.80085   0.702513  0.053586        -0
 15  O     0.69915   0.202513  0.053586        -0
 16  O     0.397927  0.541614  0.25            -0
 17  O     0.80085   0.702513  0.446414        -0
 18  O     0.69915   0.202513  0.446414        -0
 19  O     0.19915   0.297487  0.553586        -0",0.065423429,1.043861126,0.004415132,0.155772004,0.046126672,Sr1 Pb1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.56364,12.8,74,1.4,2.49,2,2.8,2,2.8,0.208333333
PbSO3,mp-20507,Pnma,0,"Full Formula (Pb4 S4 O12)
Reduced Formula: PbSO3
abc   :   5.570302   6.907102   8.054018
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Pb    0.25      0.358363  0.683508         0
  1  Pb    0.75      0.641637  0.316492         0
  2  Pb    0.75      0.858363  0.816492         0
  3  Pb    0.25      0.141637  0.183508         0
  4  S     0.75      0.351179  0.965108         0
  5  S     0.25      0.648821  0.034892         0
  6  S     0.25      0.851179  0.534892         0
  7  S     0.75      0.148821  0.465108         0
  8  O     0.030345  0.784173  0.062278         0
  9  O     0.530345  0.215827  0.937722         0
 10  O     0.969655  0.284173  0.437722         0
 11  O     0.469655  0.715827  0.562278         0
 12  O     0.969655  0.215827  0.937722         0
 13  O     0.469655  0.784173  0.062278         0
 14  O     0.030345  0.715827  0.562278         0
 15  O     0.530345  0.284173  0.437722         0
 16  O     0.75      0.016004  0.312227        -0
 17  O     0.25      0.983996  0.687773        -0
 18  O     0.25      0.516004  0.187773        -0
 19  O     0.75      0.483996  0.812227        -0",0.050821111,1.065331274,0.0765253,0.410901765,0.080885636,Pb1 S1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.45264,15.6,74,1.2,1.11,2,3.6,2,2.8,0.192307692
PbSeO3,mp-20716,P2_1/m,0,"Full Formula (Pb2 Se2 O6)
Reduced Formula: PbSeO3
abc   :   5.614867   4.598017   6.758872
angles:  73.141191  90.000000  90.000000
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Pb    0.25      0.634169  0.695023         0
  1  Pb    0.75      0.365831  0.304977         0
  2  Se    0.75      0.086599  0.836131         0
  3  Se    0.25      0.913401  0.163869         0
  4  O     0.013687  0.799692  0.336801         0
  5  O     0.513687  0.200308  0.663199         0
  6  O     0.986313  0.200308  0.663199         0
  7  O     0.486313  0.799692  0.336801         0
  8  O     0.25      0.299735  0.119508        -0
  9  O     0.75      0.700265  0.880492        -0",0.047115199,1.071443097,0.07560102,0.3335556,0.062778491,Pb1 Se1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.83164,15.6,74,1.2,1.11,2,3.6,4,2.8,0.161290323
NdMnO3,mp-20852,Pnma,1,"Full Formula (Nd4 Mn4 O12)
Reduced Formula: NdMnO3
abc   :   5.502278   5.920615   7.668447
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Nd    0.515423  0.427873  0.25         0
  1  Nd    0.984577  0.927873  0.25         0.002
  2  Nd    0.484577  0.572127  0.75         0
  3  Nd    0.015423  0.072127  0.75         0.002
  4  Mn    0         0.5       0            2.037
  5  Mn    0.5       0         0.5         -4.013
  6  Mn    0         0.5       0.5         -1.422
  7  Mn    0.5       0         0            0.656
  8  O     0.402     0.027222  0.25         0.013
  9  O     0.098     0.527222  0.25        -0.036
 10  O     0.598     0.972778  0.75         0.013
 11  O     0.902     0.472778  0.75        -0.036
 12  O     0.786831  0.183599  0.048697     0.005
 13  O     0.713169  0.683599  0.451303    -0.03
 14  O     0.213169  0.816401  0.548697     0.025
 15  O     0.286831  0.316401  0.951303    -0.006
 16  O     0.213169  0.816401  0.951303     0.005
 17  O     0.286831  0.316401  0.548697    -0.029
 18  O     0.786831  0.183599  0.451303     0.025
 19  O     0.713169  0.683599  0.048697    -0.006",0.067054684,1.047018456,0.060192247,0.159770585,0.034739451,Nd1 Mn1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.435649,11.6,52,1.25,2.3,2,2.4,1,0.8,0.322580645
PbSO3,mp-21190,P2_1/m,1,"Full Formula (Pb2 S2 O6)
Reduced Formula: PbSO3
abc   :   5.407462   4.565639   6.507962
angles:  73.446856  90.000000  90.000000
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Pb    0.25      0.643113  0.71873         -0
  1  Pb    0.75      0.356887  0.28127         -0
  2  S     0.75      0.086682  0.824246        -0
  3  S     0.25      0.913318  0.175754        -0
  4  O     0.024966  0.802023  0.327113        -0
  5  O     0.524966  0.197977  0.672887        -0
  6  O     0.975034  0.197977  0.672887        -0
  7  O     0.475034  0.802023  0.327113        -0
  8  O     0.25      0.263372  0.133456         0
  9  O     0.75      0.736628  0.866544         0",0.061241813,1.064479241,0.052410876,0.386002424,0.076892421,Pb1 S1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.45264,15.6,74,1.2,1.11,2,3.6,2,2.8,0.192307692
PrLuO3,mp-21872,Pnma,1,"Full Formula (Pr4 Lu4 O12)
Reduced Formula: PrLuO3
abc   :   5.770562   6.010330   8.359749
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Pr    0.984337  0.053889  0.25         0
  1  Pr    0.484337  0.446111  0.75         0
  2  Pr    0.515663  0.553889  0.25         0
  3  Pr    0.015663  0.946111  0.75         0
  4  Lu    0         0.5       0           -0
  5  Lu    0.5       0         0           -0.001
  6  Lu    0.5       0         0.5         -0
  7  Lu    0         0.5       0.5         -0
  8  O     0.691948  0.305827  0.435253     0
  9  O     0.191948  0.194173  0.564747     0
 10  O     0.808052  0.805827  0.064747     0
 11  O     0.308052  0.694173  0.935253     0
 12  O     0.308052  0.694173  0.564747     0
 13  O     0.808052  0.805827  0.435253     0
 14  O     0.191948  0.194173  0.935253     0
 15  O     0.691948  0.305827  0.064747     0
 16  O     0.123079  0.445888  0.25        -0
 17  O     0.623079  0.054112  0.75        -0
 18  O     0.376921  0.945888  0.25        -0
 19  O     0.876921  0.554112  0.75        -0",0.057311383,1.046689083,0.009018828,0.16232864,0.046590632,Pr1 Lu1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.77453,10.8,63,1.25,2.31,2,2.4,0.2,3.4,0.25
SmMnO3,mp-22203,Pnma,0,"Full Formula (Sm4 Mn4 O12)
Reduced Formula: SmMnO3
abc   :   5.428924   5.906864   7.603013
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sm    0.017416  0.923399  0.75         0.011
  1  Sm    0.517416  0.576601  0.25         0.011
  2  Sm    0.482584  0.423399  0.75         0.011
  3  Sm    0.982584  0.076601  0.25         0.011
  4  Mn    0.5       0         0.5          3.889
  5  Mn    0         0.5       0.5          3.889
  6  Mn    0         0.5       0            3.889
  7  Mn    0.5       0         0            3.889
  8  O     0.708355  0.319972  0.448214     0.01
  9  O     0.208355  0.180028  0.551786     0.01
 10  O     0.791645  0.819972  0.051786     0.01
 11  O     0.291645  0.680028  0.948214     0.01
 12  O     0.291645  0.680028  0.551786     0.01
 13  O     0.791645  0.819972  0.448214     0.01
 14  O     0.208355  0.180028  0.948214     0.01
 15  O     0.708355  0.319972  0.051786     0.01
 16  O     0.105645  0.467444  0.25        -0.027
 17  O     0.605645  0.032556  0.75        -0.027
 18  O     0.394355  0.967444  0.25        -0.027
 19  O     0.894355  0.532556  0.75        -0.027",0.063830638,1.048596186,0.061198205,0.162674977,0.035645239,Sm1 Mn1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.659249,11.6,54,1.25,2.27,2,2.4,1,1.2,0.303030303
NaSbO3,mp-22212,Pnma,1,"Full Formula (Na4 Sb4 O12)
Reduced Formula: NaSbO3
abc   :   5.476474   5.535948   7.796969
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0.507255  0.537526  0.25             0
  1  Na    0.007255  0.962474  0.75             0
  2  Na    0.992745  0.037526  0.25             0
  3  Na    0.492745  0.462474  0.75             0
  4  Sb    0         0.5       0                0
  5  Sb    0.5       0         0                0
  6  Sb    0.5       0         0.5              0
  7  Sb    0         0.5       0.5              0
  8  O     0.702126  0.295373  0.454368        -0
  9  O     0.202126  0.204627  0.545632        -0
 10  O     0.797874  0.795373  0.045632        -0
 11  O     0.297874  0.704627  0.954368        -0
 12  O     0.297874  0.704627  0.545632        -0
 13  O     0.797874  0.795373  0.454368        -0
 14  O     0.202126  0.204627  0.954368        -0
 15  O     0.702126  0.295373  0.045632        -0
 16  O     0.41124   0.975224  0.25             0
 17  O     0.91124   0.524776  0.75             0
 18  O     0.08876   0.475224  0.25             0
 19  O     0.58876   0.024776  0.75             0",0.070424045,1.054172504,0.004332721,0.147587253,0.044904547,Na1 Sb1 O3,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.54959386,12.8,43,1.2,2.51,1.8,3,2,0,0.264705882
